State,County,Year,Month,MME,CALC_BASE_WT_IN_GM,STNAME,fips,state,Population,Year_datetime,_merge,Opioid per capita,Months from Policy Change
MN,carlton,2007,2,764343.6375,616.667775,Minnesota,27017.0,MN,33652,2007-01-01,both,22.713171208249136,1
MN,carlton,2007,3,718816.9125,593.732775,Minnesota,27017.0,MN,33652,2007-01-01,both,21.360302879472243,2
MN,carlton,2007,4,722853.6375,585.577175,Minnesota,27017.0,MN,33652,2007-01-01,both,21.48025785985974,3
MN,carlton,2007,5,797674.6875,650.088375,Minnesota,27017.0,MN,33652,2007-01-01,both,23.70363388505884,4
MN,carlton,2007,6,862154.6625,692.469625,Minnesota,27017.0,MN,33652,2007-01-01,both,25.619715395815998,5
MN,carlton,2007,7,1092294.31545,851.7482603,Minnesota,27017.0,MN,33652,2007-01-01,both,32.458525955366696,6
MN,carlton,2007,8,876909.6375000001,699.783775,Minnesota,27017.0,MN,33652,2007-01-01,both,26.058172991204092,7
MN,carlton,2007,9,855743.095225,679.21488015,Minnesota,27017.0,MN,33652,2007-01-01,both,25.429189802240582,8
MN,carlton,2007,10,988757.3865875,785.498257725,Minnesota,27017.0,MN,33652,2007-01-01,both,29.381831290487934,9
MN,carlton,2007,11,943958.3375,755.178175,Minnesota,27017.0,MN,33652,2007-01-01,both,28.05058651788898,10
MN,carlton,2007,12,811822.575,668.65175,Minnesota,27017.0,MN,33652,2007-01-01,both,24.124051319386663,11
MN,carlton,2008,1,976297.1375,774.517575,Minnesota,27017.0,MN,34086,2008-01-01,both,28.64217383969958,12
MN,carver,2007,1,799150.8690000001,610.308896,Minnesota,27019.0,MN,88320,2007-01-01,both,9.04835675951087,0
MN,carver,2007,2,742804.311,563.512174,Minnesota,27019.0,MN,88320,2007-01-01,both,8.410374898097826,1
MN,carver,2007,3,643555.1955,498.254197,Minnesota,27019.0,MN,88320,2007-01-01,both,7.286630383831522,2
MN,carver,2007,4,765750.8985,579.8693489999999,Minnesota,27019.0,MN,88320,2007-01-01,both,8.670186803668479,3
MN,carver,2007,5,781858.3395,597.721093,Minnesota,27019.0,MN,88320,2007-01-01,both,8.852562720788043,4
MN,carver,2007,6,741389.9865,570.086341,Minnesota,27019.0,MN,88320,2007-01-01,both,8.394361260190218,5
MN,carver,2007,7,725104.482,554.941088,Minnesota,27019.0,MN,88320,2007-01-01,both,8.209969225543478,6
MN,carver,2007,8,806667.8505000001,616.329217,Minnesota,27019.0,MN,88320,2007-01-01,both,9.133467510190219,7
MN,carver,2007,9,652977.993,498.532512,Minnesota,27019.0,MN,88320,2007-01-01,both,7.393319667119566,8
MN,carver,2007,10,759695.7735,586.073949,Minnesota,27019.0,MN,88320,2007-01-01,both,8.601627870244565,9
MN,carver,2007,11,752590.587,576.746208,Minnesota,27019.0,MN,88320,2007-01-01,both,8.52117965353261,10
MN,carver,2007,12,815902.107,623.595288,Minnesota,27019.0,MN,88320,2007-01-01,both,9.238022044836956,11
MN,carver,2008,1,974288.454,728.025836,Minnesota,27019.0,MN,90162,2008-01-01,both,10.805976508950556,12
MN,cass,2007,1,152615.325,116.97945,Minnesota,27021.0,MN,28640,2007-01-01,both,5.328747381284916,0
MN,cass,2007,2,182835.2625,141.03594999999999,Minnesota,27021.0,MN,28640,2007-01-01,both,6.38391279678771,1
MN,cass,2007,3,225137.92500000002,170.67555,Minnesota,27021.0,MN,28640,2007-01-01,both,7.8609610684357545,2
MN,cass,2007,4,115623.8625,96.909425,Minnesota,27021.0,MN,28640,2007-01-01,both,4.037146037011174,3
MN,cass,2007,5,160414.1475,129.372835,Minnesota,27021.0,MN,28640,2007-01-01,both,5.6010526361731845,4
MN,cass,2007,6,229447.7175,182.49353,Minnesota,27021.0,MN,28640,2007-01-01,both,8.011442650139665,5
MN,cass,2007,7,142946.0925,111.45653,Minnesota,27021.0,MN,28640,2007-01-01,both,4.991134514664805,6
MN,cass,2007,8,294053.85000000003,221.437475,Minnesota,27021.0,MN,28640,2007-01-01,both,10.26724336592179,7
MN,cass,2007,9,166918.26,132.85126,Minnesota,27021.0,MN,28640,2007-01-01,both,5.828151536312849,8
MN,cass,2007,10,232746.4125,184.223475,Minnesota,27021.0,MN,28640,2007-01-01,both,8.126620548184357,9
MN,cass,2007,11,208008.45,158.70095,Minnesota,27021.0,MN,28640,2007-01-01,both,7.262864874301677,10
MN,cass,2007,12,237781.365,179.957115,Minnesota,27021.0,MN,28640,2007-01-01,both,8.302421962290502,11
MN,cass,2008,1,195617.805,152.675455,Minnesota,27021.0,MN,28707,2008-01-01,both,6.814289371930191,12
MN,chippewa,2007,1,149430.135,109.15514,Minnesota,27023.0,MN,12412,2007-01-01,both,12.039166532388013,0
MN,chippewa,2007,2,58036.6875,47.166725,Minnesota,27023.0,MN,12412,2007-01-01,both,4.6758530051563,1
MN,chippewa,2007,3,93592.329,72.081286,Minnesota,27023.0,MN,12412,2007-01-01,both,7.540471237512085,2
